#Bandwidth	Vehicle Utilization	Number Initial Setup Jobs	Job Rate	Job Processing Time		Cars Arrived	Cars Departed	Jobs Completed	Jobs Failed	Jobs Total	VM Migrations Successful	VM Migrations Failed	VM Migrations Total	Avg Job Completion Time	MTTF	avg success VM Migration Time	avg jobs in initial setup	avg jobs in parking lot	avg jobs in job queue	avg cars in parking lot
7500	80	100	0.4	30	Results	100789	53766	18309	0	18309	0	0	0	223	0	0	99	412	3328	2558																																																																								
7500	80	100	0.4	60	Results	100789	53766	18211	0	18211	0	0	0	253	0	0	99	466	3361	2558																																																																								
7500	80	100	0.4	90	Results	100789	53766	18079	0	18079	0	0	0	284	0	0	99	520	3394	2558																																																																								
7500	80	100	0.4	120	Results	100789	53766	17973	0	17973	0	0	0	315	0	0	99	574	3423	2558																																																																								
7500	80	100	0.4	150	Results	100789	53766	17888	0	17888	0	0	0	348	0	0	99	630	3441	2558																																																																								
7500	80	100	0.4	180	Results	100789	53766	17816	0	17816	0	0	0	383	0	0	99	692	3454	2558																																																																								
7500	80	100	0.4	210	Results	100789	53766	17753	3	17756	65	0	65	445	1028	8	99	800	3442	2558																																																																								
7500	80	100	0.4	240	Results	100789	53766	17386	92	17478	909	39	948	513	673	19	99	905	3607	2558																																																																								
7500	80	100	0.4	270	Results	100789	53766	11793	4099	15892	3768	3651	7419	1049	600	39	98	1093	5825	2558																																																																								
7500	80	100	0.4	300	Results	100789	53766	11149	5097	16246	4379	4668	9047	1153	560	42	98	1138	5895	2558																																																																								


7500	80	100	0.45	30	Results	100789	53766	18316	0	18316	0	0	0	221	0	0	99	410	1834	2558																																																																								
7500	80	100	0.45	60	Results	100789	53766	18192	0	18192	0	0	0	252	0	0	99	464	1872	2558																																																																								
7500	80	100	0.45	90	Results	100789	53766	18091	0	18091	0	0	0	283	0	0	99	518	1901	2558																																																																								
7500	80	100	0.45	120	Results	100789	53766	17964	0	17964	0	0	0	314	0	0	98	572	1931	2558																																																																								
7500	80	100	0.45	150	Results	100789	53766	17882	0	17882	0	0	0	346	0	0	98	627	1953	2558																																																																								
7500	80	100	0.45	180	Results	100789	53766	17791	0	17791	0	0	0	379	0	0	98	686	1952	2558																																																																								
7500	80	100	0.45	210	Results	100789	53766	17753	14	17767	8	1	9	441	849	12	98	794	1943	2558																																																																								
7500	80	100	0.45	240	Results	100789	53766	17426	27	17453	619	2	621	500	754	10	98	894	1987	2558																																																																								
7500	80	100	0.45	270	Results	100789	53766	11735	4062	15797	3909	3595	7504	964	591	37	98	1108	4019	2558																																																																								
7500	80	100	0.45	300	Results	100789	53766	11311	4863	16174	4276	4488	8764	1130	556	41	98	1126	4324	2558																																																																								


7500	80	100	0.5	30	Results	100789	53766	18281	0	18281	0	0	0	220	0	0	98	407	783	2558																																																																								
7500	80	100	0.5	60	Results	100789	53766	18183	0	18183	0	0	0	251	0	0	98	461	812	2558																																																																								
7500	80	100	0.5	90	Results	100789	53766	18065	0	18065	0	0	0	282	0	0	98	515	850	2558																																																																								
7500	80	100	0.5	120	Results	100789	53766	17964	0	17964	0	0	0	312	0	0	98	569	868	2558																																																																								
7500	80	100	0.5	150	Results	100789	53766	17852	0	17852	0	0	0	344	0	0	98	623	901	2558																																																																								
7500	80	100	0.5	180	Results	100789	53766	17753	0	17753	0	0	0	378	0	0	98	683	913	2558																																																																								
7500	80	100	0.5	210	Results	100789	53766	17636	0	17636	0	0	0	420	0	0	98	759	905	2558																																																																								
7500	80	100	0.5	240	Results	100789	53766	17282	37	17319	815	2	817	499	690	15	97	887	962	2558																																																																								
7500	80	100	0.5	270	Results	100789	53766	13664	2552	16216	2972	2265	5237	798	588	34	97	1046	2007	2558																																																																								
7500	80	100	0.5	300	Results	100789	53766	11702	4516	16218	3985	4184	8169	1018	557	40	96	1109	2780	2558																																																																								


7500	80	100	0.55	30	Results	100789	53766	18269	0	18269	0	0	0	134	0	0	54	246	0	2558																																																																								
7500	80	100	0.55	60	Results	100789	53766	18151	0	18151	0	0	0	183	0	0	63	335	1	2558																																																																								
7500	80	100	0.55	90	Results	100789	53766	18026	0	18026	0	0	0	223	0	0	68	406	7	2558																																																																								
7500	80	100	0.55	120	Results	100789	53766	17888	0	17888	0	0	0	259	0	0	71	470	18	2558																																																																								
7500	80	100	0.55	150	Results	100789	53766	17805	0	17805	0	0	0	295	0	0	74	534	25	2558																																																																								
7500	80	100	0.55	180	Results	100789	53766	17717	0	17717	0	0	0	330	0	0	76	596	33	2558																																																																								
7500	80	100	0.55	210	Results	100789	53766	17527	0	17527	0	0	0	372	0	0	79	671	36	2558																																																																								
7500	80	100	0.55	240	Results	100789	53766	17586	1	17587	0	0	0	407	549	0	78	730	36	2558																																																																								
7500	80	100	0.55	270	Results	100789	53766	17299	7	17306	449	0	449	443	747	8	77	794	49	2558																																																																								
7500	80	100	0.55	300	Results	100789	53766	17318	71	17389	847	38	885	489	609	18	79	862	69	2558																																																																								


7500	80	100	0.6	30	Results	100789	53766	16914	0	16914	0	0	0	54	0	0	12	93	0	2558																																																																								
7500	80	100	0.6	60	Results	100789	53766	16858	0	16858	0	0	0	85	0	0	13	146	0	2558																																																																								
7500	80	100	0.6	90	Results	100789	53766	16804	0	16804	0	0	0	117	0	0	13	198	0	2558																																																																								
7500	80	100	0.6	120	Results	100789	53766	16758	0	16758	0	0	0	149	0	0	14	251	0	2558																																																																								
7500	80	100	0.6	150	Results	100789	53766	16709	0	16709	0	0	0	180	0	0	15	302	0	2558																																																																								
7500	80	100	0.6	180	Results	100789	53766	16670	0	16670	0	0	0	210	0	0	15	352	0	2558																																																																								
7500	80	100	0.6	210	Results	100789	53766	16610	0	16610	0	0	0	241	0	0	15	404	0	2558																																																																								
7500	80	100	0.6	240	Results	100789	53766	16556	0	16556	0	0	0	271	0	0	15	453	0	2558																																																																								
7500	80	100	0.6	270	Results	100789	53766	16532	0	16532	0	0	0	301	0	0	15	502	0	2558																																																																								
7500	80	100	0.6	300	Results	100789	53766	16463	0	16463	0	0	0	334	0	0	16	556	0	2558																																																																								


7500	80	100	0.65	30	Results	100789	53766	15577	0	15577	0	0	0	41	0	0	6	65	0	2558																																																																								
7500	80	100	0.65	60	Results	100789	53766	15532	0	15532	0	0	0	72	0	0	6	114	0	2558																																																																								
7500	80	100	0.65	90	Results	100789	53766	15485	0	15485	0	0	0	103	0	0	6	160	0	2558																																																																								
7500	80	100	0.65	120	Results	100789	53766	15433	0	15433	0	0	0	132	0	0	6	206	0	2558																																																																								
7500	80	100	0.65	150	Results	100789	53766	15390	0	15390	0	0	0	163	0	0	7	253	0	2558																																																																								
7500	80	100	0.65	180	Results	100789	53766	15341	0	15341	0	0	0	193	0	0	6	298	0	2558																																																																								
7500	80	100	0.65	210	Results	100789	53766	15312	0	15312	0	0	0	223	0	0	6	344	0	2558																																																																								
